text_a	text_b	label
one gentleman ignored us most of the time and would plunk the coffee down and spill it on the table without saying a word.	gentleman	0
one gentleman ignored us most of the time and would plunk the coffee down and spill it on the table without saying a word.	coffee	2
the waterview is one of the best diners i've evr been to interms of the quality and taste of the food.	diners	1
the waterview is one of the best diners i've evr been to interms of the quality and taste of the food.	quality	2
the waterview is one of the best diners i've evr been to interms of the quality and taste of the food.	food	2
the scene is reasonably cool but unworth more than a drink.	scene	1
the scene is reasonably cool but unworth more than a drink.	drink	0
1 hour for water, 1 hour for drinks, 1 hour for food, as you can see we were there for almost 5 hours before our bill came, not for enjoyment but pure frustration.	water	2
1 hour for water, 1 hour for drinks, 1 hour for food, as you can see we were there for almost 5 hours before our bill came, not for enjoyment but pure frustration.	drinks	2
1 hour for water, 1 hour for drinks, 1 hour for food, as you can see we were there for almost 5 hours before our bill came, not for enjoyment but pure frustration.	food	2
1 hour for water, 1 hour for drinks, 1 hour for food, as you can see we were there for almost 5 hours before our bill came, not for enjoyment but pure frustration.	bill	0
the atmosphere was really nice and inviting but our waiter was awful!	atmosphere	1
the atmosphere was really nice and inviting but our waiter was awful!	waiter	0
as soon as he sat, a waiter came over not once but twice, the first time to suggest he move to the bar b/c our large booth didn't accomodate an extra person, the second time to insist he move.	waiter	0
as soon as he sat, a waiter came over not once but twice, the first time to suggest he move to the bar b/c our large booth didn't accomodate an extra person, the second time to insist he move.	bar b/c	2
my favorites are the chili seared shrimp appetizer, macadamia chicken salad, yukon gold potato dumplings, maple turkey breast wrap, seared yellowfin tuna burger and for dessert you have to do the lemon ribbon pie (if you're a fan of ice cream) or for the wintery months, the healthy pumpkin pie made with tofu.	chili seared shrimp appetizer	1
my favorites are the chili seared shrimp appetizer, macadamia chicken salad, yukon gold potato dumplings, maple turkey breast wrap, seared yellowfin tuna burger and for dessert you have to do the lemon ribbon pie (if you're a fan of ice cream) or for the wintery months, the healthy pumpkin pie made with tofu.	maple turkey breast wrap	1
my favorites are the chili seared shrimp appetizer, macadamia chicken salad, yukon gold potato dumplings, maple turkey breast wrap, seared yellowfin tuna burger and for dessert you have to do the lemon ribbon pie (if you're a fan of ice cream) or for the wintery months, the healthy pumpkin pie made with tofu.	yellowfin tuna burger	1
my favorites are the chili seared shrimp appetizer, macadamia chicken salad, yukon gold potato dumplings, maple turkey breast wrap, seared yellowfin tuna burger and for dessert you have to do the lemon ribbon pie (if you're a fan of ice cream) or for the wintery months, the healthy pumpkin pie made with tofu.	dessert	2
my favorites are the chili seared shrimp appetizer, macadamia chicken salad, yukon gold potato dumplings, maple turkey breast wrap, seared yellowfin tuna burger and for dessert you have to do the lemon ribbon pie (if you're a fan of ice cream) or for the wintery months, the healthy pumpkin pie made with tofu.	ice cream	1
my favorites are the chili seared shrimp appetizer, macadamia chicken salad, yukon gold potato dumplings, maple turkey breast wrap, seared yellowfin tuna burger and for dessert you have to do the lemon ribbon pie (if you're a fan of ice cream) or for the wintery months, the healthy pumpkin pie made with tofu.	tofu	2
warning, you are supposed to order multiple dishes, so if you order just an entree per person you probably won't have enough.	dishes	1
warning, you are supposed to order multiple dishes, so if you order just an entree per person you probably won't have enough.	entree	2
i have seen the crowd go from ultra hip to bt and i still love it becuause of the food.	crowd	2
i have seen the crowd go from ultra hip to bt and i still love it becuause of the food.	food	1
alongside the usda prime dry-cut steaks, the menu features standard steakhouse fare: appetizers like shrimp cocktail, fresh oysters and clams, an array of salads, soups, pastas and vegetable sides, and non-steak entrees like lamb, veal and pork chops, lobster and more.	usda prime dry-cut steaks	2
alongside the usda prime dry-cut steaks, the menu features standard steakhouse fare: appetizers like shrimp cocktail, fresh oysters and clams, an array of salads, soups, pastas and vegetable sides, and non-steak entrees like lamb, veal and pork chops, lobster and more.	menu	1
alongside the usda prime dry-cut steaks, the menu features standard steakhouse fare: appetizers like shrimp cocktail, fresh oysters and clams, an array of salads, soups, pastas and vegetable sides, and non-steak entrees like lamb, veal and pork chops, lobster and more.	soups	2
alongside the usda prime dry-cut steaks, the menu features standard steakhouse fare: appetizers like shrimp cocktail, fresh oysters and clams, an array of salads, soups, pastas and vegetable sides, and non-steak entrees like lamb, veal and pork chops, lobster and more.	pastas	2
alongside the usda prime dry-cut steaks, the menu features standard steakhouse fare: appetizers like shrimp cocktail, fresh oysters and clams, an array of salads, soups, pastas and vegetable sides, and non-steak entrees like lamb, veal and pork chops, lobster and more.	vegetable sides	2
alongside the usda prime dry-cut steaks, the menu features standard steakhouse fare: appetizers like shrimp cocktail, fresh oysters and clams, an array of salads, soups, pastas and vegetable sides, and non-steak entrees like lamb, veal and pork chops, lobster and more.	lamb	2
alongside the usda prime dry-cut steaks, the menu features standard steakhouse fare: appetizers like shrimp cocktail, fresh oysters and clams, an array of salads, soups, pastas and vegetable sides, and non-steak entrees like lamb, veal and pork chops, lobster and more.	veal and pork chops	2
alongside the usda prime dry-cut steaks, the menu features standard steakhouse fare: appetizers like shrimp cocktail, fresh oysters and clams, an array of salads, soups, pastas and vegetable sides, and non-steak entrees like lamb, veal and pork chops, lobster and more.	lobster	2
we were crammed next to the people who were seated to the right of us, who repeatedly took phone calls during dinner, while the rude wait staff did nothing despite the warning on the menu that cell phones were not to be used in the dining room.	dinner	2
we were crammed next to the people who were seated to the right of us, who repeatedly took phone calls during dinner, while the rude wait staff did nothing despite the warning on the menu that cell phones were not to be used in the dining room.	wait staff	0
we were crammed next to the people who were seated to the right of us, who repeatedly took phone calls during dinner, while the rude wait staff did nothing despite the warning on the menu that cell phones were not to be used in the dining room.	menu	2
we were crammed next to the people who were seated to the right of us, who repeatedly took phone calls during dinner, while the rude wait staff did nothing despite the warning on the menu that cell phones were not to be used in the dining room.	dining room	2
no extra pickles, no ac, no ice water, slow service, the whole thing was just dissapointing.	water	2
no extra pickles, no ac, no ice water, slow service, the whole thing was just dissapointing.	service	0
no bread basket for the table, the server came around with a basket and we each got 1 piece of bread.	table	2
no bread basket for the table, the server came around with a basket and we each got 1 piece of bread.	server	1
the soups were superb and only $2 a bowl, and the entire dinner, with beers, cost less than $30 for two people.	soups	1
the soups were superb and only $2 a bowl, and the entire dinner, with beers, cost less than $30 for two people.	bowl	2
the soups were superb and only $2 a bowl, and the entire dinner, with beers, cost less than $30 for two people.	dinner	2
the soups were superb and only $2 a bowl, and the entire dinner, with beers, cost less than $30 for two people.	beers	2
the soups were superb and only $2 a bowl, and the entire dinner, with beers, cost less than $30 for two people.	cost	2
however the manager came over and aplogized and all drinks were on him.	manager	1
however the manager came over and aplogized and all drinks were on him.	drinks	2
the service always ruins your food if it's poor.	service	0
the service always ruins your food if it's poor.	food	2
we had: *soup, forget what kind but it was great *appetizer-snails in garlic sauce, which was so good, we confused the snails for mushrooms *entrees - we had the duck confit lamb shank.	garlic sauce	1
we had: *soup, forget what kind but it was great *appetizer-snails in garlic sauce, which was so good, we confused the snails for mushrooms *entrees - we had the duck confit lamb shank.	mushrooms	2
we had: *soup, forget what kind but it was great *appetizer-snails in garlic sauce, which was so good, we confused the snails for mushrooms *entrees - we had the duck confit lamb shank.	duck confit lamb shank	2
chef shea gallante takes up residence in the former kitchen of waxman, now walled off from the diners but visible through glass service doors.	chef	1
chef shea gallante takes up residence in the former kitchen of waxman, now walled off from the diners but visible through glass service doors.	kitchen	2
chef shea gallante takes up residence in the former kitchen of waxman, now walled off from the diners but visible through glass service doors.	diners	2
the pink pony's brunch is among the very best in the city!	pony	2
the pink pony's brunch is among the very best in the city!	brunch	1
the bar is available while you waiting for the table, the dj is nice.	bar	2
the bar is available while you waiting for the table, the dj is nice.	dj	1
ofcourse the restaurant is new and perhaps they have some kinks to work out, but it for the same price you can get a higher caliber brunch at banania or cafe luluc on smith st.	price	2
ofcourse the restaurant is new and perhaps they have some kinks to work out, but it for the same price you can get a higher caliber brunch at banania or cafe luluc on smith st.	brunch	1
when we got there (6 women), we were not even allowed in when a staff member with a bad attitude wearing a suit told us that we absolutely needed a reservation (yes, we've gone from an artsy community to this)!	staff member	0
when we got there (6 women), we were not even allowed in when a staff member with a bad attitude wearing a suit told us that we absolutely needed a reservation (yes, we've gone from an artsy community to this)!	reservation	2
bbq is ordinal, and cole slaw is not even worth trying.	bbq	2
bbq is ordinal, and cole slaw is not even worth trying.	cole slaw	0
it's cheesy, great herbs,good bread and large slices but it's in a very dirty area, good for take out and bring it home kind of place.	herbs	1
it's cheesy, great herbs,good bread and large slices but it's in a very dirty area, good for take out and bring it home kind of place.	bread	1
it's cheesy, great herbs,good bread and large slices but it's in a very dirty area, good for take out and bring it home kind of place.	area	0
the only problem my party found was that when people asked for knives and forks (there were only chopsticks on the table) the waitress laughed at them.	chopsticks	2
the only problem my party found was that when people asked for knives and forks (there were only chopsticks on the table) the waitress laughed at them.	waitress	0
waitress was unenthusiastic and refilled my water only after i asked her to but did not refill my date's empty water glass?!?!?	waitress	0
waitress was unenthusiastic and refilled my water only after i asked her to but did not refill my date's empty water glass?!?!?	water glass	2
the worst occasion, and the final straw for me was when myself and four friends were told that we could have a table if we moved away from our stools at the bar.	final straw	0
the worst occasion, and the final straw for me was when myself and four friends were told that we could have a table if we moved away from our stools at the bar.	bar	2
staff dissappeared after 2pm and we had to send a search party to find our waitress who was parked at a table upstairs reading a newspaper.	staff	0
staff dissappeared after 2pm and we had to send a search party to find our waitress who was parked at a table upstairs reading a newspaper.	waitress	0
staff dissappeared after 2pm and we had to send a search party to find our waitress who was parked at a table upstairs reading a newspaper.	table	2
warning service is decent, but it takes forever to get the check.	service	1
warning service is decent, but it takes forever to get the check.	check	0
ps : to the waitresses and waiters at shanghai cafe(new name of shanghai gourmet) if you don't like your job, don't work there.	waitresses	0
ps : to the waitresses and waiters at shanghai cafe(new name of shanghai gourmet) if you don't like your job, don't work there.	waiters	0
ps : to the waitresses and waiters at shanghai cafe(new name of shanghai gourmet) if you don't like your job, don't work there.	shanghai gourmet	2
i went to joy hoping to find some great indian, but unfotunately found curry that was no better than average.	indian	1
i went to joy hoping to find some great indian, but unfotunately found curry that was no better than average.	curry	0
i recently had brunch at the new hill diner let me tell you it was great.	brunch	1
i recently had brunch at the new hill diner let me tell you it was great.	diner	2
although the mediterreanian plate was delicious, it was not what i'd expect from a tea salon.	mediterreanian plate	1
although the mediterreanian plate was delicious, it was not what i'd expect from a tea salon.	tea salon	0
my wife and i had an 8:30 reservation, we show up a few minutes before and the host mumbles something to us about waiting at the bar and they'll tell us when the table is ready.	reservation	2
my wife and i had an 8:30 reservation, we show up a few minutes before and the host mumbles something to us about waiting at the bar and they'll tell us when the table is ready.	host	0
my wife and i had an 8:30 reservation, we show up a few minutes before and the host mumbles something to us about waiting at the bar and they'll tell us when the table is ready.	waiting	2
my wife and i had an 8:30 reservation, we show up a few minutes before and the host mumbles something to us about waiting at the bar and they'll tell us when the table is ready.	bar	2
little italy-style hambone performances by the waiters (actually saying fugettaboutit 4 times during specials) was embarassing and did nothing to hide the fact of of being charged for 4 bottles of wine when we only ordered 3.	waiters	0
little italy-style hambone performances by the waiters (actually saying fugettaboutit 4 times during specials) was embarassing and did nothing to hide the fact of of being charged for 4 bottles of wine when we only ordered 3.	specials	2
the miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past.	miso soup	2
the miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past.	flavor	0
the miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past.	fish	0
the food sucked straight up looks like a nice place to go out with date and have a couple of drinks.	food	0
the food sucked straight up looks like a nice place to go out with date and have a couple of drinks.	drinks	2
the baked penne came out in a small bowl, burnt with barley any sauce for $18.	baked	2
the baked penne came out in a small bowl, burnt with barley any sauce for $18.	sauce	0
it did fill up pretty quickly for lunch, but nobody seemed to have to wait too long, and i'm guessing they might be less busy for dinner.	lunch	2
it did fill up pretty quickly for lunch, but nobody seemed to have to wait too long, and i'm guessing they might be less busy for dinner.	wait	0
it did fill up pretty quickly for lunch, but nobody seemed to have to wait too long, and i'm guessing they might be less busy for dinner.	dinner	2
helpings are huge and most come with choice of rice and beans, or salad and plantains.	helpings	1
helpings are huge and most come with choice of rice and beans, or salad and plantains.	rice	2
helpings are huge and most come with choice of rice and beans, or salad and plantains.	beans	2
helpings are huge and most come with choice of rice and beans, or salad and plantains.	salad	2
helpings are huge and most come with choice of rice and beans, or salad and plantains.	plantains	2
fresh home-made tomato sauce with chunks of awesome tomatoes fire it all up in a brick oven.	home-made tomato sauce	1
fresh home-made tomato sauce with chunks of awesome tomatoes fire it all up in a brick oven.	chunks of awesome tomatoes	2
main dishes - vindaloo chicken ok, massive hunk of lamb decent.	main dishes	2
main dishes - vindaloo chicken ok, massive hunk of lamb decent.	vindaloo chicken	2
main dishes - vindaloo chicken ok, massive hunk of lamb decent.	lamb	1
prices are not cheap, but not expensive but the meal is worth every penny.	prices	0
prices are not cheap, but not expensive but the meal is worth every penny.	meal	1
the only downside was the service was slow and our waitress kept forgetting to bring our drinks.	service	0
the only downside was the service was slow and our waitress kept forgetting to bring our drinks.	waitress	0
the only downside was the service was slow and our waitress kept forgetting to bring our drinks.	drinks	2
they have samosas, chicken tikka masala, and a lot of other dishes you can think of.	chicken tikka masala	2
they have samosas, chicken tikka masala, and a lot of other dishes you can think of.	dishes	1
when you order a ploughman's lunch you don't even get bread (which confounded me) and the mini yorkshires were dry as a bone.	lunch	2
when you order a ploughman's lunch you don't even get bread (which confounded me) and the mini yorkshires were dry as a bone.	mini yorkshires	0
the decor and the service definitely is not the greatest, but i can overlook those things since their food is just so damn good.	decor	0
the decor and the service definitely is not the greatest, but i can overlook those things since their food is just so damn good.	food	1
the best thing though was when they messed up the fish order they not only gave us each a free glass of wine, but they took that fish order off our bill!!!	glass of wine	1
the best thing though was when they messed up the fish order they not only gave us each a free glass of wine, but they took that fish order off our bill!!!	bill	2
although nobu requires a 2-3 month advanced reservations, it's worth the wait!	reservations	2
although nobu requires a 2-3 month advanced reservations, it's worth the wait!	wait	1
the menu offers favorites from all over china: mellow lake tung-ting shrimp from hunan; peppery sichuan tofu with minced pork; and shanghainese soups with pickled mustard greens.	menu	2
the menu offers favorites from all over china: mellow lake tung-ting shrimp from hunan; peppery sichuan tofu with minced pork; and shanghainese soups with pickled mustard greens.	tung-ting shrimp	1
the menu offers favorites from all over china: mellow lake tung-ting shrimp from hunan; peppery sichuan tofu with minced pork; and shanghainese soups with pickled mustard greens.	sichuan tofu with minced pork	1
the menu offers favorites from all over china: mellow lake tung-ting shrimp from hunan; peppery sichuan tofu with minced pork; and shanghainese soups with pickled mustard greens.	soups	1
upstairs they have an entirely separate hostess, as if it was a different restaurant all together, where after being asked once again if we had a reservation we were seated in a small seat, in the corner, of a practically empty room.	hostess	0
upstairs they have an entirely separate hostess, as if it was a different restaurant all together, where after being asked once again if we had a reservation we were seated in a small seat, in the corner, of a practically empty room.	reservation	2
they bought the same surly staff, it still took way too long for food, drink, any service and the food is still $ 12.	surly staff	0
they bought the same surly staff, it still took way too long for food, drink, any service and the food is still $ 12.	drink	2
they bought the same surly staff, it still took way too long for food, drink, any service and the food is still $ 12.	service	2
the food was average; i could have had a better meal at the local pizza place.	meal	1
the food was average; i could have had a better meal at the local pizza place.	pizza place	2
once the manager loudly referred to the customers patiently waiting at the all-you-can-eat buffet line as 'hungry animals attacking for food'	manager	0
once the manager loudly referred to the customers patiently waiting at the all-you-can-eat buffet line as 'hungry animals attacking for food'	waiting	2
once the manager loudly referred to the customers patiently waiting at the all-you-can-eat buffet line as 'hungry animals attacking for food'	food	2
we ordered coffee, and then he ordered a bacon cheeseburger (for $12, ridiculous even for new york) the waiter then announced he was going to charge us a $4 sharing charge.	coffee	2
we ordered coffee, and then he ordered a bacon cheeseburger (for $12, ridiculous even for new york) the waiter then announced he was going to charge us a $4 sharing charge.	bacon cheeseburger	2
we ordered coffee, and then he ordered a bacon cheeseburger (for $12, ridiculous even for new york) the waiter then announced he was going to charge us a $4 sharing charge.	waiter	0
get plenty on food for the price.	food	1
get plenty on food for the price.	price	2
coffee, treats, and the best of eerything.	coffee	2
coffee, treats, and the best of eerything.	treats	2
coffee, treats, and the best of eerything.	eerything	1
and that is a shame as the restaurant is a pizzeria with a very limited menu outside of pizza.	menu	0
and that is a shame as the restaurant is a pizzeria with a very limited menu outside of pizza.	pizza	2
we had to flag down the waiter even to refill water glasses!	waiter	0
we had to flag down the waiter even to refill water glasses!	water glasses	2
on each table there's a variety of sauces and spices, which you're encouraged to add to your dish; by the end of the meal you mind up with something completely different in your bowl from you started, but it will still be so satisfying.	variety of sauces	2
on each table there's a variety of sauces and spices, which you're encouraged to add to your dish; by the end of the meal you mind up with something completely different in your bowl from you started, but it will still be so satisfying.	spices	2
on each table there's a variety of sauces and spices, which you're encouraged to add to your dish; by the end of the meal you mind up with something completely different in your bowl from you started, but it will still be so satisfying.	dish	2
on each table there's a variety of sauces and spices, which you're encouraged to add to your dish; by the end of the meal you mind up with something completely different in your bowl from you started, but it will still be so satisfying.	meal	2
on each table there's a variety of sauces and spices, which you're encouraged to add to your dish; by the end of the meal you mind up with something completely different in your bowl from you started, but it will still be so satisfying.	bowl	1
cocktails were ok, not so good with chinese food so hot tea was fine for us.	cocktails	1
cocktails were ok, not so good with chinese food so hot tea was fine for us.	chinese food	2
the waiter ignored us for ten minutes, the restaurant was empty, got our drink orders wrong, got one main dish order wrong and the disappeared for another ten minutes before we could get the check.	waiter	0
the waiter ignored us for ten minutes, the restaurant was empty, got our drink orders wrong, got one main dish order wrong and the disappeared for another ten minutes before we could get the check.	drink	0
the waiter ignored us for ten minutes, the restaurant was empty, got our drink orders wrong, got one main dish order wrong and the disappeared for another ten minutes before we could get the check.	main dish	0
the waiter ignored us for ten minutes, the restaurant was empty, got our drink orders wrong, got one main dish order wrong and the disappeared for another ten minutes before we could get the check.	check	2
succulent, buxom mussels can be had four ways: with classical white wine, tomatoes, luxurious pernod and cream, or chorizo and white beans.	mussels	1
succulent, buxom mussels can be had four ways: with classical white wine, tomatoes, luxurious pernod and cream, or chorizo and white beans.	white wine	2
succulent, buxom mussels can be had four ways: with classical white wine, tomatoes, luxurious pernod and cream, or chorizo and white beans.	tomatoes	2
succulent, buxom mussels can be had four ways: with classical white wine, tomatoes, luxurious pernod and cream, or chorizo and white beans.	pernod	1
the meal arrived just as we were finishing the appetizers, each good portions.	appetizers	2
the meal arrived just as we were finishing the appetizers, each good portions.	portions	1
owner mary redding keeps things fish camp-y with rod-and-reel rental prices and a list of rules on the backs of the menus.	owner	2
owner mary redding keeps things fish camp-y with rod-and-reel rental prices and a list of rules on the backs of the menus.	fish	2
owner mary redding keeps things fish camp-y with rod-and-reel rental prices and a list of rules on the backs of the menus.	prices	1
owner mary redding keeps things fish camp-y with rod-and-reel rental prices and a list of rules on the backs of the menus.	menus	2
it looks like a small pizza joint, and it is, but the food and service are out of this world.	pizza	0
it looks like a small pizza joint, and it is, but the food and service are out of this world.	food	1
i sometimes long for their chicken fried steak and a beer, this place does the trick every time.	chicken fried steak	1
i sometimes long for their chicken fried steak and a beer, this place does the trick every time.	beer	2
we went on a monday night around 6:30pm and were seated right away in the backroom, which is dimly-lit, casual, cozy--kind of felt like you were sitting in a spacious dining galley of a ship or a cabin.	seated	2
we went on a monday night around 6:30pm and were seated right away in the backroom, which is dimly-lit, casual, cozy--kind of felt like you were sitting in a spacious dining galley of a ship or a cabin.	dining	1
now residing in chicago, the only quality pies are the deep dishes, which i do like.	quality pies	2
now residing in chicago, the only quality pies are the deep dishes, which i do like.	deep dishes	1
their menu is limited, they serve miniscule omelettes that may be suitable for a child (with what seems like a teaspoon of stuffing) with a salad (have to pay even more for fries) for $10- which was poorly washed and there were bits of soil all over it!!	menu	0
their menu is limited, they serve miniscule omelettes that may be suitable for a child (with what seems like a teaspoon of stuffing) with a salad (have to pay even more for fries) for $10- which was poorly washed and there were bits of soil all over it!!	fries	2
the service is pleasent, but they did forget to bring my mother in law's appetizer.	service	1
the service is pleasent, but they did forget to bring my mother in law's appetizer.	appetizer	2
the wait staff pushed us to get desserts immediately after we finished our main course and we had to continuously tell them we are not ready yet.	wait staff	0
the wait staff pushed us to get desserts immediately after we finished our main course and we had to continuously tell them we are not ready yet.	desserts	2
highly recommended, make reservations far in advance to avoid long wait times.	reservations	2
highly recommended, make reservations far in advance to avoid long wait times.	wait times	0
the food choices were a bit unique so if you are a steak and potatos person then this may not be the place for you.	food choices	1
the food choices were a bit unique so if you are a steak and potatos person then this may not be the place for you.	steak	2
they gave us desert menus but never came back for a desert order, instead we had to ask for the check and a bus boy retreived it for us.	desert menus	2
they gave us desert menus but never came back for a desert order, instead we had to ask for the check and a bus boy retreived it for us.	desert order	0
they gave us desert menus but never came back for a desert order, instead we had to ask for the check and a bus boy retreived it for us.	check	2
days later, you'll dream about luscious polenta beneath braised rabbit with thyme and olive gravy, tender calves' liver slivered over sweet and sour onions, meaty monkfish with lemon-rosemary escarole and sublime chocolate pear tart.	braised rabbit	2
days later, you'll dream about luscious polenta beneath braised rabbit with thyme and olive gravy, tender calves' liver slivered over sweet and sour onions, meaty monkfish with lemon-rosemary escarole and sublime chocolate pear tart.	thyme	2
days later, you'll dream about luscious polenta beneath braised rabbit with thyme and olive gravy, tender calves' liver slivered over sweet and sour onions, meaty monkfish with lemon-rosemary escarole and sublime chocolate pear tart.	olive gravy	2
days later, you'll dream about luscious polenta beneath braised rabbit with thyme and olive gravy, tender calves' liver slivered over sweet and sour onions, meaty monkfish with lemon-rosemary escarole and sublime chocolate pear tart.	calves	1
days later, you'll dream about luscious polenta beneath braised rabbit with thyme and olive gravy, tender calves' liver slivered over sweet and sour onions, meaty monkfish with lemon-rosemary escarole and sublime chocolate pear tart.	sour onions	2
days later, you'll dream about luscious polenta beneath braised rabbit with thyme and olive gravy, tender calves' liver slivered over sweet and sour onions, meaty monkfish with lemon-rosemary escarole and sublime chocolate pear tart.	chocolate pear tart	1
their olive oil (for dipping purposes) has at the bottom a great mix of italian basil etc, try to get it on your bread without getting a clogged artery!!!	olive oil	2
their olive oil (for dipping purposes) has at the bottom a great mix of italian basil etc, try to get it on your bread without getting a clogged artery!!!	mix of italian basil	1
their olive oil (for dipping purposes) has at the bottom a great mix of italian basil etc, try to get it on your bread without getting a clogged artery!!!	bread	2
but once we spoke up (and they figured out what happened with the menus) they re-did the dish in a butter sage sauce, which was awesome.	menus	2
but once we spoke up (and they figured out what happened with the menus) they re-did the dish in a butter sage sauce, which was awesome.	a butter sage sauce	1
a dish of chewy smoked seitan evokes peking duck, while an entree of wide green-tea noodles is served in a tasty faux bolognese sauce.	dish	2
a dish of chewy smoked seitan evokes peking duck, while an entree of wide green-tea noodles is served in a tasty faux bolognese sauce.	smoked seitan evokes peking duck	1
a dish of chewy smoked seitan evokes peking duck, while an entree of wide green-tea noodles is served in a tasty faux bolognese sauce.	entree	2
a dish of chewy smoked seitan evokes peking duck, while an entree of wide green-tea noodles is served in a tasty faux bolognese sauce.	wide green-tea noodles	2
a dish of chewy smoked seitan evokes peking duck, while an entree of wide green-tea noodles is served in a tasty faux bolognese sauce.	served	2
a dish of chewy smoked seitan evokes peking duck, while an entree of wide green-tea noodles is served in a tasty faux bolognese sauce.	bolognese sauce	1
however service was quite slow for a lunch hour.	service	0
however service was quite slow for a lunch hour.	lunch	2
the waiter, momir, was on top of everything the whole time-not to mention entertaining us by constantly hitting on the two blond souther girl sitting at the table next to us-- and the free wine and after dinner espressos were much appreciated.	waiter	1
the waiter, momir, was on top of everything the whole time-not to mention entertaining us by constantly hitting on the two blond souther girl sitting at the table next to us-- and the free wine and after dinner espressos were much appreciated.	dinner	2
after the main course the waitress brought desert menus and never came back.	waitress	0
after the main course the waitress brought desert menus and never came back.	desert menus	2
if i went back, i'd have dinner in the bar--better service and even better atmosphere.	dinner	2
if i went back, i'd have dinner in the bar--better service and even better atmosphere.	bar	2
if i went back, i'd have dinner in the bar--better service and even better atmosphere.	service	1
though weekend nights and sunday brunch draw the largest crowds, neighborhood residents master this vegan menu of quinoa-lentil cakes, seitan piccata, and sweet-potato pumpkin pie by popping in daily.	brunch	2
though weekend nights and sunday brunch draw the largest crowds, neighborhood residents master this vegan menu of quinoa-lentil cakes, seitan piccata, and sweet-potato pumpkin pie by popping in daily.	menu	2
though weekend nights and sunday brunch draw the largest crowds, neighborhood residents master this vegan menu of quinoa-lentil cakes, seitan piccata, and sweet-potato pumpkin pie by popping in daily.	quinoa-lentil cakes	2
though weekend nights and sunday brunch draw the largest crowds, neighborhood residents master this vegan menu of quinoa-lentil cakes, seitan piccata, and sweet-potato pumpkin pie by popping in daily.	pumpkin	1
this is also when the waiter told us that half the menu was sold out.	waiter	0
this is also when the waiter told us that half the menu was sold out.	menu	2
i like the smaller portion size for dinner.	portion	0
i like the smaller portion size for dinner.	dinner	2
our server never bothered to inquire as to whether or not we wanted coffee.	server	0
our server never bothered to inquire as to whether or not we wanted coffee.	coffee	2
considering the prices on the menu, i'd rather go somewhere else where they know how to refill water and real chairs for everyone, something you can even get at mcdonald's.	prices	2
considering the prices on the menu, i'd rather go somewhere else where they know how to refill water and real chairs for everyone, something you can even get at mcdonald's.	menu	2
considering the prices on the menu, i'd rather go somewhere else where they know how to refill water and real chairs for everyone, something you can even get at mcdonald's.	water	2
considering the prices on the menu, i'd rather go somewhere else where they know how to refill water and real chairs for everyone, something you can even get at mcdonald's.	chairs	1
the centerpiece of the menu is a range of sushi and sashimi sets: standard pieces and rolls that are adequately fresh and reliable.	menu	2
the centerpiece of the menu is a range of sushi and sashimi sets: standard pieces and rolls that are adequately fresh and reliable.	sushi	1
the centerpiece of the menu is a range of sushi and sashimi sets: standard pieces and rolls that are adequately fresh and reliable.	sashimi	1
the centerpiece of the menu is a range of sushi and sashimi sets: standard pieces and rolls that are adequately fresh and reliable.	rolls	1
it may not be cuisine at it's hautest, but grand canyon does a mean burger and great big fluffy fries.	cuisine	0
it may not be cuisine at it's hautest, but grand canyon does a mean burger and great big fluffy fries.	burger	1
it may not be cuisine at it's hautest, but grand canyon does a mean burger and great big fluffy fries.	fluffy fries	1
our server paid little attention to refilling our drinks, the runners brought the entrees out less than 1 minute after the appetizer, the server delivered another table's bill to us before we had even had entrees, and my partner's entree has a very noticable hair on his plate.	drinks	2
our server paid little attention to refilling our drinks, the runners brought the entrees out less than 1 minute after the appetizer, the server delivered another table's bill to us before we had even had entrees, and my partner's entree has a very noticable hair on his plate.	runners	1
our server paid little attention to refilling our drinks, the runners brought the entrees out less than 1 minute after the appetizer, the server delivered another table's bill to us before we had even had entrees, and my partner's entree has a very noticable hair on his plate.	appetizer	2
our server paid little attention to refilling our drinks, the runners brought the entrees out less than 1 minute after the appetizer, the server delivered another table's bill to us before we had even had entrees, and my partner's entree has a very noticable hair on his plate.	table	2
our server paid little attention to refilling our drinks, the runners brought the entrees out less than 1 minute after the appetizer, the server delivered another table's bill to us before we had even had entrees, and my partner's entree has a very noticable hair on his plate.	bill	2
the food is really great but the service is absolutely horrible!	food	1
the food is really great but the service is absolutely horrible!	service	0
my complaint was the service was not that good but the food made up for it.	service	0
my complaint was the service was not that good but the food made up for it.	food	1
the restaurant has a family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.	portions	1
the restaurant has a family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.	veal	2
the line moves quickly, perhaps because there are no alcoholic drinks, which cuts lingering at the tables to a minimum.	line	1
the line moves quickly, perhaps because there are no alcoholic drinks, which cuts lingering at the tables to a minimum.	drinks	2
00 bottle of wine, we had to endure the waiter's attitude, like he was doing us a solid, if you're into huge euro crowds and don't care about what you eat and how it is served to you, baraonda is your kind of place.	attitude	2
00 bottle of wine, we had to endure the waiter's attitude, like he was doing us a solid, if you're into huge euro crowds and don't care about what you eat and how it is served to you, baraonda is your kind of place.	crowds	0
